respid,cell,rweight,tv,radio,ooh,online,social,sp_aw,relv,laugh,think,recom,talk,purchase,intent
2361,3,1.5189,0,0,0,1,0,0,0,0,0,0,0,0,0
2362,3,0.8028,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,4,0.67011648,1,0,1,1,1,0,1,1,1,1,1,0,1
2364,4,0.902367157,1,1,1,0,0,0,0,0,0,1,0,0,0
2365,3,1.5189,1,0,0,1,0,0,0,0,0,0,0,0,1
2366,4,0.805227583,0,0,0,0,0,0,1,0,0,0,1,1,1
2367,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,1
2370,3,0.7103,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,3,1.0528,1,1,0,1,1,0,1,1,1,1,1,1,1
2372,3,1.1773,0,1,1,1,1,0,0,0,0,0,0,0,1
2373,3,0.6411,0,0,0,0,0,1,0,1,0,0,0,0,0
2374,3,0.701,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,3,0.8028,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,3,0.6411,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,1,1.2667,0,0,0,0,0,0,0,0,0,1,1,0,0
2378,3,0.7103,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,3,0.7103,0,0,0,0,0,0,0,0,0,0,0,1,0
2380,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,3,0.6798,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,3,0.7103,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,3,0.7247,1,0,0,0,0,0,1,1,0,1,0,0,1
2387,3,0.7051,1,1,1,1,1,0,0,1,1,1,1,1,1
2388,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,2,1.3244,1,0,0,1,0,0,1,1,1,1,0,1,1
2391,3,0.8294,0,0,0,1,0,0,0,0,1,0,0,0,0
2392,2,1.6295,0,0,0,0,0,0,1,0,1,1,1,0,0
2393,3,1.916,0,0,0,0,0,0,0,0,0,1,0,0,1
2395,3,1.916,0,0,0,0,0,0,1,0,0,1,0,0,1
2398,3,1.791,0,0,0,0,0,0,0,1,0,1,0,0,0
2399,3,0.701,0,0,0,0,0,0,1,1,0,1,1,0,1
2400,3,0.7998,1,0,0,0,1,0,0,0,0,0,0,0,1
2401,3,0.7265,1,0,1,1,0,0,1,1,1,1,0,0,1
2402,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,1,1
2404,3,0.9227,0,0,0,1,0,0,1,1,1,1,1,1,1
2406,3,1.9968,0,0,0,0,0,0,0,0,0,1,0,0,1
2407,3,0.9227,0,0,1,0,0,0,0,1,0,0,0,0,1
2409,3,0.966,1,1,0,0,0,0,0,0,0,1,1,1,0
2409,4,1.477126717,0,0,0,0,0,0,0,1,0,1,0,0,1
2411,4,0.805227583,0,0,0,0,0,0,1,1,0,1,0,0,0
2414,3,0.6695,1,0,0,0,0,0,1,1,1,1,0,0,1
2415,3,0.7835,0,0,0,0,0,0,1,1,1,1,0,0,0
2416,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,3,1.8111,0,0,0,0,0,0,1,1,1,1,1,1,1
2419,2,1.2488,0,0,0,0,0,0,0,0,0,1,0,0,0
2419,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,1,1
2421,3,0.7103,0,0,0,0,0,0,0,0,0,1,0,0,0
2421,4,1.865932294,0,0,0,0,1,0,0,0,0,0,0,0,1
2424,3,1.7481,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,3,0.7103,0,0,0,0,0,0,0,0,0,0,0,0,1
2426,3,0.7051,1,0,0,0,0,0,1,1,1,1,1,0,1
2426,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,3,1.9541,0,0,0,0,0,0,0,0,1,0,0,1,0
2428,3,0.8028,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,2,1.3244,0,0,0,0,0,0,1,1,1,1,1,0,0
2432,3,1.791,0,0,0,0,0,0,0,0,1,1,0,0,1
2432,4,1.494292312,0,0,0,0,0,0,0,1,1,0,0,0,0
2433,2,0.6657,1,1,1,1,1,0,1,1,1,1,1,1,1
2436,2,0.7762,1,1,1,1,1,0,1,1,1,1,1,1,1
2438,2,0.7762,1,1,1,1,1,0,1,1,1,1,1,0,1
2439,3,1.9541,0,0,0,0,0,0,1,0,0,1,1,1,0
2440,4,2.134612014,0,0,1,0,0,0,0,0,0,0,0,1,1
2442,3,1.1773,1,0,0,0,0,0,1,0,1,1,0,0,1
2443,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,3,0.9227,0,0,0,1,1,0,0,1,1,1,0,0,1
2447,3,0.7103,0,0,0,0,0,0,0,0,0,1,0,0,0
2448,3,0.7051,1,0,0,0,0,0,0,0,0,0,0,1,0
2449,3,0.8028,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,4,0.805227583,0,0,0,0,0,0,0,0,1,0,0,0,0
2451,3,0.7835,0,0,0,0,0,0,0,0,0,0,0,1,1
2452,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,1,0.9082,0,0,0,0,1,1,1,1,1,1,0,1,1
2454,3,0.6798,0,0,0,0,0,0,0,0,0,0,0,1,1
2455,3,1.1773,1,0,0,1,0,1,0,0,0,0,0,0,1
2456,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,1
2458,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,3,0.701,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,3,1.9541,0,0,0,0,0,1,0,0,0,1,0,0,0
2461,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,3,0.7672,1,0,0,0,0,0,0,0,0,0,1,0,0
2462,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,4,2.610741498,0,1,0,0,1,0,0,0,1,1,1,1,1
2465,3,0.6798,0,0,0,0,0,0,0,0,0,0,0,0,1
2466,2,1.4057,0,0,0,0,0,0,1,1,1,1,0,1,1
2467,3,1.9968,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,4,1.477126717,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,0,1
2469,4,1.494292312,1,0,0,1,1,1,0,1,0,1,1,1,1
2470,4,0.516023646,1,0,0,0,1,1,1,1,1,1,1,0,0
2472,1,1.0301,1,0,0,0,0,1,1,1,1,1,0,1,1
2473,2,1.3372,1,0,0,0,1,0,0,0,0,0,0,0,0
2476,2,1.6295,0,0,0,0,0,1,1,1,1,1,0,0,1
2477,1,1.2667,0,0,0,0,0,0,0,0,0,0,0,0,1
2477,4,1.50493281,0,0,0,0,0,1,1,1,0,1,1,0,0
2478,4,1.865932294,0,0,0,1,0,0,1,1,0,1,0,1,1
2480,2,1.3372,0,0,0,0,0,0,1,1,1,0,1,1,0
2482,4,0.516023646,0,0,0,0,1,0,0,0,0,0,0,0,0
2483,3,1.771,1,0,0,0,0,0,0,0,0,1,0,0,1
2485,2,0.7923,0,1,0,1,0,0,0,0,0,0,0,1,1
2486,3,0.8028,0,0,0,0,0,0,0,0,0,1,0,0,0
2487,1,0.9082,0,0,0,0,0,1,1,1,0,1,1,1,1
2488,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2,0.9355,0,0,0,0,1,0,0,1,0,1,0,0,0
2490,3,1.0528,1,0,0,1,0,1,1,1,1,1,0,0,0
2490,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,4,1.494292312,1,0,1,1,0,0,1,1,1,1,1,0,1
2492,2,0.7923,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,4,2.134612014,0,1,0,0,0,0,1,1,1,1,1,0,0
2493,4,1.514352138,0,0,0,0,0,0,1,1,1,0,0,0,0
2494,3,0.7835,0,0,0,0,0,0,0,0,0,1,0,0,1
2494,4,1.514352138,0,0,0,0,0,1,1,1,0,1,1,0,0
2495,4,1.865932294,0,0,0,0,0,0,1,0,1,0,0,0,0
2497,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,3,0.7265,1,0,1,1,1,0,0,0,0,0,0,0,0
2499,4,1.477126717,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,3,0.6798,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,4,0.516023646,0,1,0,0,0,0,1,1,0,1,1,1,0
2501,4,0.772235272,0,0,0,0,0,1,0,0,0,0,0,0,0
2502,3,0.8028,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,4,1.881970847,0,0,0,0,0,0,1,1,1,1,0,1,1
2505,3,0.9227,1,0,1,0,0,0,0,1,0,1,0,0,1
2505,4,1.514352138,0,0,0,0,0,0,1,1,1,1,1,0,1
2506,2,0.8488,0,0,0,0,0,1,0,0,0,0,0,0,0
2507,3,1.5189,0,0,0,0,0,0,0,0,0,0,1,0,0
2507,4,1.494292312,0,0,0,0,0,0,1,0,0,1,0,0,1
2508,3,0.7265,1,0,0,1,0,0,0,0,0,0,0,0,0
2508,4,1.514352138,0,0,0,0,0,1,1,1,1,1,0,0,0
2509,2,0.7923,0,1,1,0,1,0,0,0,0,0,0,1,1
2512,3,0.8663,0,0,0,0,0,0,1,1,1,1,1,0,1
2512,4,1.514352138,0,0,0,0,0,0,1,1,1,1,1,0,1
2513,4,0.67011648,1,1,0,0,1,1,0,1,0,1,0,1,1
2514,2,0.7923,0,1,1,1,1,0,0,0,0,0,0,0,0
2514,4,1.865932294,1,1,0,1,0,0,1,1,1,1,0,1,1
2515,3,0.7103,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,4,2.134612014,0,1,0,0,0,0,1,0,1,1,0,0,0
2518,4,0.902367157,1,0,0,0,0,0,0,0,0,0,0,1,1
2520,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,3,0.6411,0,0,0,0,0,0,0,0,0,0,0,0,1
2521,4,1.494292312,0,0,0,1,0,0,0,0,1,1,1,1,1
2522,4,1.494292312,0,0,1,0,0,1,1,1,1,1,1,0,1
2523,4,1.514352138,0,0,0,0,0,0,1,1,1,1,1,0,1
2524,4,1.099420602,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,3,0.6411,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,4,2.610741498,1,1,0,1,0,1,0,0,0,0,0,0,0
2527,3,0.7835,0,0,0,0,0,1,0,0,0,0,0,0,1
2527,4,1.099420602,1,1,0,0,0,1,0,0,0,0,0,1,1
2528,3,0.7051,1,1,1,1,1,0,1,1,1,1,1,1,1
2530,3,0.9227,0,0,0,0,0,0,0,1,0,1,0,0,0
2530,4,2.134612014,1,0,0,0,0,0,1,1,1,1,0,0,0
2531,3,0.6798,0,0,0,0,0,0,0,0,0,0,0,1,0
2532,4,1.494292312,0,0,0,1,0,1,1,1,0,1,1,1,1
2533,3,0.6411,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,3,1.7481,0,0,0,0,0,0,1,1,1,1,0,0,1
2535,3,1.6592,1,0,0,0,0,0,0,0,0,1,0,0,1
2536,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,4,1.865932294,1,0,0,0,1,0,1,1,1,1,0,1,1
2537,2,1.3244,0,0,0,0,0,0,1,1,1,1,1,0,1
2537,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,4,0.516023646,0,0,1,0,0,1,1,1,1,1,1,1,1
2539,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,4,0.67011648,0,0,1,0,0,0,1,1,1,1,0,1,1
2541,2,1.3372,1,1,1,1,1,0,0,0,0,0,0,0,1
2541,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,1,0
2542,2,0.7923,0,0,1,0,1,0,0,0,0,0,0,1,1
2543,3,0.7835,0,0,0,0,0,0,1,0,0,0,1,0,1
2543,4,1.494292312,0,1,1,1,1,0,1,1,1,1,0,1,0
2544,3,0.6411,0,0,0,0,0,1,0,1,0,0,0,0,0
2545,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,2,1.1589,0,0,1,0,0,0,0,0,0,0,0,0,0
2549,2,1.1589,1,1,0,0,1,0,0,1,1,0,1,1,0
2550,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,4,0.902367157,1,0,0,0,0,1,1,1,0,1,1,1,1
2551,3,1.8111,0,0,0,0,0,0,1,1,1,1,0,0,0
2551,4,0.516023646,1,1,1,0,1,1,0,0,0,1,1,0,0
2552,4,0.67011648,1,0,0,1,1,1,1,1,1,1,1,1,1
2553,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,4,2.134612014,1,0,0,0,0,1,1,1,1,0,1,0,1
2556,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,2,1.3244,1,1,1,0,1,0,1,1,0,1,1,1,1
2558,4,1.514352138,0,0,0,0,0,0,0,0,0,1,0,0,0
2559,3,0.6798,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,3,1.0629,1,0,0,0,0,0,0,0,0,0,0,0,0
2562,3,0.6798,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,3,1.0629,1,0,1,0,0,0,0,0,0,0,0,1,1
2565,4,1.514352138,0,0,0,0,0,0,0,1,1,0,0,1,1
2566,3,0.6411,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,3,0.7103,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,2,1.3372,0,0,1,1,1,0,0,0,0,0,0,0,0
2570,2,1.1589,0,0,0,1,0,0,0,0,0,0,0,0,1
2571,3,0.7103,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,4,1.494292312,1,0,0,0,0,1,1,1,1,1,1,1,0
2572,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,4,0.67011648,0,0,1,0,1,0,1,1,1,0,0,0,1
2573,3,1.5189,1,0,0,1,0,0,1,0,1,1,0,1,0
2573,4,1.865932294,0,1,0,0,0,0,1,1,1,1,1,1,1
2575,2,0.6657,0,1,1,1,1,0,1,1,1,1,1,1,1
2575,4,0.516023646,1,0,0,0,1,1,1,1,1,1,1,1,1
2576,4,2.610741498,1,0,1,1,1,0,1,1,1,1,1,1,1
2577,2,0.7762,1,1,1,1,1,0,1,1,1,1,1,1,1
2578,3,0.8663,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,3,0.7835,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,4,1.514352138,0,0,0,0,0,0,1,1,1,1,1,0,0
2581,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,3,0.7835,0,0,0,0,0,0,0,0,0,0,0,0,1
2582,4,2.134612014,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,4,2.134612014,1,0,0,0,0,0,0,0,0,0,0,0,1
2584,4,1.865932294,0,0,0,0,0,0,1,1,0,1,0,1,1
2585,2,1.5475,1,0,1,1,0,0,0,0,0,0,0,1,1
2585,4,1.881970847,0,0,0,0,0,0,1,1,1,1,1,0,1
2586,3,1.8111,0,0,0,0,0,0,1,1,1,1,0,0,0
2588,2,0.7762,1,0,1,0,1,0,1,1,1,1,1,1,1
2589,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,1
2590,2,1.3372,1,0,0,0,0,1,0,1,0,1,0,0,1
2591,4,0.516023646,0,0,1,1,0,0,1,1,1,1,1,0,1
2593,4,0.516023646,1,0,1,0,0,0,1,1,1,1,0,0,1
2594,1,1.0301,1,1,1,1,1,0,1,1,1,1,1,1,1
2595,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,1
2595,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,2,1.4057,0,0,0,0,0,0,1,1,1,1,1,0,1
2599,4,1.865932294,1,0,0,1,0,1,1,1,1,1,1,1,1
2600,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,4,0.67011648,1,0,0,1,0,0,1,1,1,0,0,1,1
2603,4,1.865932294,1,1,0,0,0,1,1,1,1,1,0,0,0
2604,2,1.3244,1,0,0,0,0,0,1,1,1,1,1,1,1
2604,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,1
2605,1,1.2667,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,1,1
2608,2,1.3372,0,0,0,0,1,0,0,0,0,0,0,1,1
2609,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,1,1
2610,4,2.610741498,0,0,0,0,1,0,0,0,0,0,1,0,0
2611,2,1.1589,1,1,1,1,1,0,0,0,0,0,0,1,1
2612,4,2.134612014,0,0,1,1,0,0,0,0,0,0,0,1,1
2613,1,0.9082,0,1,1,1,1,0,1,1,1,1,0,0,1
2614,4,1.477126717,0,0,0,0,0,0,0,0,1,1,0,0,0
2619,2,1.4057,0,0,0,0,0,0,1,1,1,1,0,1,0
2619,4,0.577361825,0,0,0,0,0,0,0,1,0,0,0,0,0
2620,4,1.514352138,0,0,0,0,0,0,1,1,1,1,0,0,0
2621,2,0.7762,1,0,0,1,0,1,0,0,1,1,0,0,1
2623,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,2,0.6657,0,0,0,1,1,1,1,1,1,1,1,1,1
2625,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,1
2626,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,4,2.134612014,1,1,1,1,1,0,0,0,0,0,0,1,1
2628,2,1.3244,1,0,0,1,1,1,0,0,1,1,1,1,1
2628,4,2.134612014,0,1,0,0,0,0,0,0,0,0,0,0,0
2629,4,1.514352138,0,0,0,0,0,1,1,1,1,1,1,0,1
2630,1,1.2667,0,0,0,0,0,1,1,1,0,1,0,0,0
2632,4,0.902367157,1,0,0,0,1,0,0,0,0,0,0,0,1
2633,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,1,1
2636,1,1.0301,1,1,1,1,1,1,1,1,1,1,0,0,1
2637,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,1,1
2637,4,0.67011648,0,0,0,0,0,0,0,1,0,1,1,1,1
2638,2,1.3372,0,0,0,1,0,0,0,0,0,0,0,0,1
2639,4,1.881970847,0,0,0,0,0,0,1,0,0,1,0,1,1
2640,2,1.4057,0,0,0,0,0,1,1,1,0,1,1,0,1
2642,2,1.5475,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,4,0.805227583,0,0,0,0,0,0,1,1,1,1,0,0,1
2643,2,1.3372,1,1,1,1,1,0,0,0,0,0,0,1,1
2644,2,1.5475,1,0,0,0,0,0,0,0,0,0,0,0,0
2644,4,0.772235272,0,0,0,0,0,0,0,0,1,0,0,0,0
2646,2,1.4057,0,0,0,0,0,0,0,0,0,1,0,0,0
2646,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,2,0.8488,0,0,0,0,0,0,0,1,0,0,0,0,0
2649,4,0.516023646,0,1,1,1,1,1,1,1,1,1,1,1,1
2650,1,2.0775,0,0,0,0,0,0,1,1,1,1,1,0,1
2651,2,0.9355,1,0,1,1,1,0,1,1,1,1,0,1,1
2652,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,4,1.514352138,0,0,0,0,0,0,0,0,0,1,0,0,0
2653,2,1.3244,0,0,0,0,0,0,1,0,1,1,0,0,1
2654,2,0.6657,1,0,1,0,1,0,1,1,1,1,1,1,1
2654,4,2.134612014,0,1,0,0,0,0,0,0,0,0,0,0,1
2656,2,0.7762,0,1,0,0,0,0,0,1,1,1,0,1,1
2656,4,0.67011648,0,0,1,1,0,1,0,1,1,1,0,0,1
2658,2,1.3372,0,1,1,1,1,0,0,0,0,0,0,1,1
2659,2,1.4057,0,0,0,0,0,0,0,0,0,0,0,0,1
2660,3,1.5189,1,0,0,0,0,0,0,0,0,0,0,0,0
2661,2,0.9598,0,0,0,0,0,1,0,0,0,0,0,0,0
2664,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,1
2665,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,4,1.514352138,0,0,0,0,0,0,1,1,1,1,1,0,1
2666,3,0.971,0,0,0,0,0,0,0,0,0,1,0,0,1
2666,4,1.477126717,0,0,0,0,0,0,0,0,0,0,0,1,0
2667,2,1.2488,0,0,0,0,0,0,1,1,1,1,0,0,1
2668,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,3,0.971,0,0,0,0,0,0,0,0,0,1,0,0,0
2673,2,1.5475,0,0,1,0,0,0,1,1,1,1,0,1,1
2675,2,1.5475,0,0,0,0,0,0,0,0,0,0,0,0,1
2675,4,1.494292312,1,0,0,0,0,0,1,0,1,1,1,0,1
2679,2,1.6295,0,0,0,0,0,0,0,1,0,0,0,1,1
2680,3,2.1227,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,2,0.9355,0,0,0,0,0,0,0,1,1,1,0,0,1
2682,4,1.514352138,0,0,0,0,0,0,1,0,0,1,1,0,0
2684,3,0.971,0,0,0,0,0,0,1,1,1,1,0,0,0
2684,4,0.902367157,0,1,0,0,1,0,0,0,0,0,0,1,1
2686,2,0.7762,0,0,0,1,1,0,0,1,1,1,0,0,0
2688,4,1.881970847,0,0,0,0,0,0,1,1,0,0,1,0,0
2689,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,1
2691,1,0.9082,0,1,0,1,1,0,0,0,0,0,0,0,0
2693,4,1.881970847,0,0,0,0,0,0,1,1,1,1,0,0,1
2695,4,1.514352138,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,4,0.902367157,1,0,0,0,0,0,0,0,1,1,0,0,0
2697,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,4,1.865932294,1,0,0,0,0,0,1,1,1,1,0,0,1
2700,4,0.516023646,1,1,1,1,0,0,1,1,1,1,1,0,1
2701,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,2,0.6657,1,0,1,0,0,0,1,1,1,1,1,1,1
2702,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,2,0.7762,1,0,0,0,0,0,1,1,0,1,1,1,1
2704,1,1.224,0,1,1,0,0,0,0,0,0,0,0,0,0
2705,4,2.134612014,0,0,1,0,0,0,0,0,0,0,0,0,1
2706,4,0.516023646,1,1,1,0,0,0,1,1,1,1,1,0,1
2707,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,1
2707,4,1.477126717,0,0,0,0,0,0,0,1,0,0,0,0,0
2708,2,1.5475,1,1,1,1,1,0,0,0,0,0,0,1,1
2708,4,0.772235272,0,0,0,0,0,0,0,0,1,0,0,0,0
2710,2,0.7762,1,1,1,1,1,0,1,1,1,1,1,1,1
2711,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,1
2711,4,1.865932294,1,0,1,1,1,1,0,1,0,1,1,1,1
2712,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,4,1.477126717,0,0,0,0,0,0,0,0,1,0,0,0,1
2714,2,0.5832,0,0,0,0,0,0,1,1,0,1,0,0,1
2716,2,1.1589,1,0,0,0,0,0,0,1,0,1,1,0,1
2717,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,4,1.494292312,0,1,0,0,0,0,1,1,1,1,1,0,0
2719,4,0.805227583,0,0,0,0,0,0,1,1,0,1,0,0,1
2720,4,1.477126717,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,2,0.7923,0,0,0,0,0,0,1,0,0,1,0,0,0
2721,4,1.514352138,0,0,0,0,0,0,0,0,0,1,0,0,1
2722,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,2,0.7009,0,0,0,0,0,0,0,1,0,1,0,0,0
2725,2,1.4057,0,0,0,0,0,1,1,1,0,1,0,0,0
2727,2,1.1589,0,0,0,1,0,0,0,0,0,0,0,0,1
2727,4,1.514352138,0,0,0,0,0,0,1,1,1,0,0,0,1
2728,2,1.3372,0,1,0,0,0,0,0,0,0,0,0,0,1
2728,4,1.865932294,1,0,1,0,0,0,0,0,0,1,1,0,0
2729,4,0.772235272,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,4,0.772235272,0,0,0,0,0,0,1,1,1,1,0,0,0
2731,2,1.2488,0,0,0,0,0,0,0,0,0,1,0,0,0
2732,4,2.610741498,0,1,1,0,1,1,1,1,0,0,0,1,1
2734,4,0.805227583,0,0,0,0,0,1,0,1,0,1,0,0,1
2735,2,1.4057,0,0,0,0,0,0,1,1,1,1,1,1,1
2736,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,4,1.865932294,0,0,0,0,1,0,0,0,1,1,0,1,1
2741,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,4,2.610741498,0,0,0,1,0,0,0,0,0,0,0,0,0
2744,1,1.2667,0,0,0,0,0,0,1,0,0,1,1,1,0
2745,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,1
2745,4,1.514352138,0,0,0,0,0,0,1,1,1,1,1,0,1
2746,1,1.3158,0,0,0,0,1,0,0,0,0,0,0,0,1
2746,4,1.477126717,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,1,1.0913,0,0,0,0,0,0,0,0,0,1,0,0,0
2749,4,0.902367157,1,0,0,0,0,0,0,0,0,0,0,0,1
2752,2,1.2488,0,0,0,0,0,0,1,0,0,1,1,0,1
2753,1,1.0301,0,1,0,1,1,0,0,1,1,1,0,0,0
2754,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,4,0.516023646,1,1,1,1,1,0,1,1,1,0,1,0,1
2755,4,1.099420602,1,0,1,0,0,0,0,0,0,0,0,1,1
2756,4,1.514352138,0,0,0,0,0,0,1,1,1,1,1,0,1
2757,1,1.0301,0,0,0,0,0,0,0,1,1,1,1,0,0
2757,4,1.514352138,0,0,0,0,0,1,0,1,1,1,1,0,0
2758,4,1.50493281,0,0,0,0,0,0,0,1,0,0,0,1,1
2759,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,1,0.9082,1,1,1,1,0,0,0,1,0,1,0,1,1
2760,4,0.902367157,0,0,0,1,1,0,0,0,0,0,0,0,0
2761,4,0.759526474,0,0,0,0,0,0,0,0,1,0,0,0,1
2762,3,2.1227,0,0,0,0,0,0,0,0,0,1,0,0,1
2762,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,4,0.516023646,1,1,0,1,1,0,1,1,1,1,1,1,1
2765,1,2.0775,0,0,0,0,0,0,1,1,0,1,1,0,0
2768,4,0.67011648,0,0,1,0,0,1,0,1,0,1,0,0,1
2769,4,0.516023646,0,0,0,1,1,1,0,1,1,1,1,1,0
2773,1,1.2667,0,0,0,0,0,0,1,1,1,1,0,1,1
